job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI08602,Principal Data Scientist,118751,USD,MI,CT,United States,M,France,100,"R, Scala, PyTorch, GCP, SQL",Bachelor,3,Transportation,1/30/2025,3/20/2025,856,9.2,Quantum Computing Inc
AI08643,Data Analyst,88503,USD,EN,PT,United States,L,United States,50,"SQL, Statistics, Deep Learning, PyTorch, Azure",Bachelor,1,Transportation,4/25/2025,6/4/2025,562,9.2,Advanced Robotics
AI08696,Research Scientist,158041,USD,SE,FL,United States,L,United States,50,"AWS, NLP, Java, Data Visualization, PyTorch",Master,7,Education,11/17/2024,1/3/2025,1482,8.9,TechCorp Inc
AI08697,Principal Data Scientist,97247,USD,MI,FL,United States,S,United States,50,"Statistics, MLOps, GCP, Git, Spark",Master,4,Media,1/16/2024,3/25/2024,513,5.3,Predictive Systems
AI08788,AI Architect,102471,USD,MI,CT,United States,M,United States,100,"TensorFlow, Git, Spark",PhD,4,Telecommunications,10/18/2024,11/16/2024,850,6.9,Predictive Systems
AI08807,AI Software Engineer,262522,USD,EX,CT,United States,M,Switzerland,0,"TensorFlow, Java, Data Visualization",Associate,17,Real Estate,7/9/2024,8/19/2024,827,8.4,Predictive Systems
AI08808,AI Software Engineer,182055,USD,SE,PT,United States,L,Germany,100,"Hadoop, R, Tableau, MLOps, PyTorch",Master,9,Telecommunications,1/21/2024,3/2/2024,1306,5.4,AI Innovations
AI08836,AI Specialist,181422,USD,SE,FT,United States,L,United States,0,"Scala, Git, AWS, Computer Vision, MLOps",Bachelor,9,Healthcare,9/14/2024,10/5/2024,1128,8.4,Machine Intelligence Group
AI08886,Research Scientist,72130,USD,EN,FL,United States,M,United States,100,"R, Mathematics, Kubernetes",Associate,1,Telecommunications,9/23/2024,11/20/2024,2082,7.3,Autonomous Tech
AI08898,Autonomous Systems Engineer,161002,USD,SE,FL,United States,L,United States,50,"Scala, Linux, Git, GCP",Bachelor,9,Real Estate,2/14/2025,3/15/2025,824,9.2,Cloud AI Solutions
AI08919,Data Engineer,147558,USD,SE,PT,United States,M,United States,50,"Kubernetes, TensorFlow, Azure, AWS",PhD,6,Automotive,2/26/2025,4/10/2025,1068,9.9,DataVision Ltd
AI08942,NLP Engineer,114816,USD,MI,PT,United States,M,United States,50,"Hadoop, Kubernetes, Data Visualization",Master,4,Telecommunications,3/28/2024,5/11/2024,1183,8.7,Machine Intelligence Group
AI08953,AI Research Scientist,93642,USD,EN,FT,United States,L,India,0,"NLP, Python, Hadoop",Associate,0,Consulting,5/11/2024,5/27/2024,853,5.7,Machine Intelligence Group
AI08954,Computer Vision Engineer,165208,USD,SE,FT,United States,M,United States,50,"MLOps, Python, Git, Computer Vision",Associate,8,Energy,4/6/2024,5/17/2024,881,7.3,Future Systems
AI08965,Principal Data Scientist,93535,USD,EN,FT,United States,L,United States,0,"Python, Git, TensorFlow, Data Visualization, Kubernetes",Associate,1,Transportation,2/18/2025,3/15/2025,507,9,Predictive Systems
AI08972,AI Product Manager,122978,USD,MI,CT,United States,L,Singapore,0,"Kubernetes, Linux, Python",Associate,3,Finance,10/27/2024,11/21/2024,627,5.7,AI Innovations
AI08985,Machine Learning Researcher,205814,USD,EX,FL,United States,S,United States,0,"PyTorch, TensorFlow, NLP, Computer Vision, Azure",Master,16,Transportation,9/5/2024,11/5/2024,564,7.4,Algorithmic Solutions
AI08996,NLP Engineer,84304,USD,EN,FL,United States,S,Finland,100,"R, SQL, Hadoop, Mathematics, Linux",Bachelor,1,Education,8/27/2024,10/20/2024,1639,5.2,AI Innovations
AI09008,Machine Learning Researcher,92066,USD,MI,PT,United States,M,United States,50,"NLP, GCP, Computer Vision, Git, TensorFlow",Master,3,Real Estate,6/8/2024,6/29/2024,687,5.6,DeepTech Ventures
AI09036,Data Analyst,118123,USD,MI,PT,United States,M,United States,100,"Linux, R, Computer Vision, Hadoop, Mathematics",Master,3,Retail,11/18/2024,1/4/2025,1002,5.6,Cloud AI Solutions
AI09068,Head of AI,343803,USD,EX,FL,United States,L,United States,50,"Docker, Kubernetes, Git",Master,19,Government,7/7/2024,9/16/2024,636,9.5,Algorithmic Solutions
AI09093,Principal Data Scientist,252916,USD,EX,CT,United States,L,United States,100,"PyTorch, Scala, GCP",Master,12,Consulting,4/10/2025,5/17/2025,1172,6.6,Cloud AI Solutions
AI09106,Deep Learning Engineer,129701,USD,MI,PT,United States,L,United States,100,"Python, NLP, Spark",Associate,4,Telecommunications,7/18/2024,9/1/2024,1936,6.4,Cognitive Computing
AI09142,AI Consultant,77772,USD,MI,FL,United States,S,United States,0,"GCP, Linux, Git",PhD,3,Healthcare,12/21/2024,1/18/2025,807,5.2,AI Innovations
AI09143,Head of AI,149281,USD,MI,CT,United States,L,United States,0,"Kubernetes, Spark, MLOps",Associate,2,Government,1/8/2025,3/10/2025,1718,5.4,AI Innovations
AI09172,Head of AI,78857,USD,EN,PT,United States,S,United States,0,"Azure, Hadoop, Python, TensorFlow",Master,1,Government,1/9/2024,2/9/2024,963,8.1,Neural Networks Co
AI09184,Data Analyst,77785,USD,EN,FT,United States,S,United States,50,"Linux, SQL, Tableau",Bachelor,0,Manufacturing,2/24/2024,3/23/2024,2180,5.5,Predictive Systems
AI09199,AI Consultant,87393,USD,MI,FT,United States,M,United States,100,"Kubernetes, Scala, Data Visualization, Tableau, Spark",Associate,2,Media,4/24/2025,5/25/2025,937,6.2,Predictive Systems
AI09214,AI Research Scientist,126294,USD,MI,FL,United States,L,United States,50,"SQL, PyTorch, MLOps, Linux, Hadoop",PhD,4,Finance,3/3/2025,4/14/2025,1493,8,DeepTech Ventures
AI09226,Machine Learning Researcher,201093,USD,EX,CT,United States,S,Ireland,50,"GCP, TensorFlow, Tableau",Associate,19,Transportation,11/26/2024,1/24/2025,1919,8,Digital Transformation LLC
AI09228,Research Scientist,86424,USD,EN,PT,United States,M,United States,0,"NLP, AWS, Python, GCP, Kubernetes",Associate,1,Manufacturing,7/17/2024,9/3/2024,2115,5.5,TechCorp Inc
AI09249,Data Engineer,110342,USD,SE,PT,United States,S,United States,100,"Deep Learning, R, SQL, Mathematics, NLP",Bachelor,8,Real Estate,3/20/2025,4/5/2025,2085,7.8,Future Systems
AI09257,Deep Learning Engineer,71649,USD,EN,FT,United States,L,France,0,"Mathematics, SQL, Java, Statistics, Python",Bachelor,1,Retail,4/21/2024,5/23/2024,1829,7.7,TechCorp Inc
AI09288,Data Analyst,166659,USD,EX,FT,United States,M,United States,50,"Linux, AWS, Deep Learning, Python",Associate,18,Consulting,4/15/2024,5/12/2024,1041,8.8,Digital Transformation LLC
AI09292,Data Engineer,93342,USD,MI,CT,United States,S,India,0,"Azure, R, Scala, Tableau",Master,2,Government,12/3/2024,1/25/2025,2393,6.3,Neural Networks Co
AI09306,AI Consultant,128378,USD,SE,PT,United States,S,United States,50,"Java, Python, Statistics, MLOps, Mathematics",Bachelor,7,Manufacturing,2/18/2025,4/8/2025,2044,6.5,TechCorp Inc
AI09314,Data Scientist,264666,USD,EX,FT,United States,S,United States,100,"Git, Data Visualization, Hadoop",Associate,10,Finance,4/18/2024,5/8/2024,649,9.3,Autonomous Tech
AI09324,Deep Learning Engineer,68035,USD,EN,CT,United States,M,United States,50,"Scala, SQL, MLOps, PyTorch",PhD,0,Manufacturing,3/24/2025,5/22/2025,2115,7.6,Algorithmic Solutions
AI09326,AI Product Manager,112827,USD,MI,PT,United States,S,United States,50,"Scala, Tableau, Kubernetes",Master,2,Government,4/23/2024,5/19/2024,2123,7.8,Autonomous Tech
AI09354,Machine Learning Researcher,96605,USD,MI,CT,United States,M,United States,50,"Data Visualization, AWS, Docker, Kubernetes",Bachelor,4,Transportation,3/23/2024,4/30/2024,1326,9.3,Cognitive Computing
AI09365,Data Scientist,65486,USD,EN,PT,United States,M,United States,0,"AWS, GCP, SQL",Master,0,Transportation,7/21/2024,8/24/2024,869,9.6,Smart Analytics
AI09392,AI Specialist,81881,USD,EN,FL,United States,L,United States,0,"Tableau, Statistics, Java, Scala, MLOps",Associate,1,Energy,11/4/2024,12/5/2024,796,8.8,TechCorp Inc
AI09424,AI Product Manager,88007,USD,MI,PT,United States,S,United States,100,"SQL, Python, TensorFlow, Statistics, Git",Bachelor,2,Education,3/31/2024,4/14/2024,2274,7.4,Digital Transformation LLC
AI09432,Computer Vision Engineer,75675,USD,EN,FL,United States,L,United States,0,"Python, Statistics, Spark",Master,0,Consulting,9/19/2024,11/22/2024,1640,5.4,Quantum Computing Inc
AI09446,Data Scientist,69639,USD,EN,FL,United States,L,Australia,50,"Data Visualization, NLP, Tableau, SQL, Azure",Master,1,Energy,2/4/2024,2/26/2024,739,6.7,Digital Transformation LLC
AI09447,Data Scientist,323188,USD,EX,PT,United States,L,United States,100,"SQL, R, PyTorch",Bachelor,16,Automotive,12/25/2024,2/22/2025,1715,9.1,Cloud AI Solutions
AI09472,Data Engineer,89214,USD,MI,CT,United States,M,United States,100,"NLP, Azure, Data Visualization",Bachelor,4,Consulting,4/6/2024,5/16/2024,2459,8.6,DataVision Ltd
AI09503,AI Product Manager,71737,USD,EN,CT,United States,S,United States,50,"Mathematics, R, Hadoop",Associate,1,Manufacturing,4/22/2025,5/15/2025,1041,7.9,Neural Networks Co
AI09524,Data Analyst,89120,USD,MI,PT,United States,M,United States,0,"NLP, SQL, MLOps, Data Visualization",PhD,4,Manufacturing,12/16/2024,1/19/2025,1157,6.6,Neural Networks Co
AI09549,AI Consultant,113790,USD,MI,FT,United States,L,United States,0,"Kubernetes, Data Visualization, Deep Learning, PyTorch",Associate,2,Real Estate,3/12/2024,4/26/2024,653,7.8,Autonomous Tech
AI09562,AI Research Scientist,175456,USD,EX,FL,United States,S,Netherlands,100,"AWS, Hadoop, PyTorch",Associate,19,Automotive,10/7/2024,11/4/2024,2435,7.8,Advanced Robotics
AI09584,Data Engineer,64652,USD,EN,PT,United States,M,United States,0,"Linux, Kubernetes, Mathematics",PhD,0,Education,1/25/2024,2/21/2024,760,5.1,Machine Intelligence Group
AI09626,AI Consultant,150491,USD,SE,FT,United States,L,United States,100,"Data Visualization, Java, Tableau, SQL",Master,7,Media,7/12/2024,8/15/2024,1169,6.4,Future Systems
AI09692,AI Software Engineer,281132,USD,EX,PT,United States,M,United States,100,"GCP, Mathematics, Deep Learning",Bachelor,17,Retail,6/28/2024,8/25/2024,500,9.2,AI Innovations
AI09714,Head of AI,272950,USD,EX,PT,United States,L,United States,100,"Deep Learning, Spark, MLOps, Docker, Java",Associate,17,Government,9/25/2024,10/31/2024,1386,7.6,Autonomous Tech
AI09750,Data Scientist,175391,USD,SE,CT,United States,M,United States,50,"Azure, Kubernetes, MLOps, GCP, PyTorch",PhD,7,Telecommunications,12/2/2024,1/25/2025,1821,9.7,AI Innovations
AI09781,Principal Data Scientist,79383,USD,EN,FT,United States,L,United States,50,"Hadoop, Data Visualization, SQL, R, Azure",Bachelor,0,Retail,12/22/2024,1/9/2025,1200,8.5,Quantum Computing Inc
AI09787,ML Ops Engineer,137878,USD,SE,PT,United States,S,United States,50,"TensorFlow, Azure, MLOps",Bachelor,8,Finance,3/14/2024,5/17/2024,1007,6.2,Advanced Robotics
AI09806,Data Analyst,158629,USD,SE,FL,United States,S,India,0,"AWS, Java, Spark, Mathematics, Computer Vision",Master,8,Transportation,5/25/2024,7/17/2024,1353,7.5,AI Innovations
AI09835,AI Software Engineer,132939,USD,SE,FT,United States,S,United States,0,"Kubernetes, MLOps, Linux",Master,7,Retail,12/7/2024,1/2/2025,1691,7.3,AI Innovations
AI09860,Computer Vision Engineer,314917,USD,EX,CT,United States,L,United States,50,"SQL, Tableau, Python",Bachelor,19,Technology,11/2/2024,12/17/2024,2319,6.9,DeepTech Ventures
AI09962,Deep Learning Engineer,68567,USD,EN,FL,United States,M,United States,50,"Hadoop, SQL, Git, Azure, Python",Associate,0,Telecommunications,11/17/2024,12/12/2024,776,7.5,Digital Transformation LLC
AI09968,Data Scientist,102328,USD,MI,FT,United States,L,United States,0,"Python, Mathematics, NLP, Kubernetes",Master,4,Retail,10/27/2024,1/1/2025,584,6.2,TechCorp Inc
AI09972,Autonomous Systems Engineer,116690,USD,MI,FL,United States,S,United States,100,"Data Visualization, Mathematics, SQL, Deep Learning, Azure",Associate,4,Telecommunications,11/7/2024,11/23/2024,770,9.7,DataVision Ltd
AI10007,AI Software Engineer,105730,USD,EN,FL,United States,L,United States,0,"Azure, Spark, SQL",Bachelor,0,Consulting,7/2/2024,7/21/2024,1657,9.1,Cloud AI Solutions
AI10012,AI Software Engineer,76020,USD,EN,CT,United States,S,Denmark,50,"Kubernetes, Scala, AWS, Mathematics",Bachelor,0,Telecommunications,1/19/2024,2/26/2024,1452,9,TechCorp Inc
AI10023,NLP Engineer,269578,USD,EX,PT,United States,S,United States,50,"Docker, Scala, Azure, Statistics, Git",Associate,12,Consulting,4/20/2024,6/12/2024,1423,9.7,DataVision Ltd
AI10072,Head of AI,101036,USD,MI,FL,United States,M,United States,50,"Python, NLP, TensorFlow, PyTorch",Associate,4,Real Estate,3/19/2024,4/8/2024,1055,5.1,AI Innovations
AI10131,Head of AI,143399,USD,MI,PT,United States,L,Germany,100,"NLP, Spark, Python, Scala, Kubernetes",Master,3,Retail,11/16/2024,12/18/2024,1020,9.5,Predictive Systems
AI10150,AI Product Manager,133606,USD,SE,CT,United States,S,United States,0,"Linux, Kubernetes, TensorFlow, Tableau, Mathematics",Associate,5,Gaming,3/7/2024,4/28/2024,716,5.8,Cognitive Computing
AI10178,Principal Data Scientist,83345,USD,EN,CT,United States,L,United States,0,"Scala, Deep Learning, Tableau, Hadoop",Associate,0,Manufacturing,5/4/2024,6/13/2024,2309,5.7,Cognitive Computing
AI10223,Machine Learning Engineer,72617,USD,EN,CT,United States,S,United States,100,"Data Visualization, Java, PyTorch, GCP",Associate,1,Automotive,8/7/2024,9/15/2024,940,7.3,Neural Networks Co
AI10238,Robotics Engineer,160731,USD,SE,PT,United States,S,Austria,0,"Docker, PyTorch, R",PhD,6,Real Estate,7/8/2024,8/31/2024,1272,9.8,Smart Analytics
AI10239,NLP Engineer,142025,USD,SE,FT,United States,M,United States,0,"Java, Python, Git, Docker, Computer Vision",PhD,8,Technology,4/26/2024,6/21/2024,2121,5.9,Machine Intelligence Group
AI10255,AI Specialist,288145,USD,EX,PT,United States,L,United States,100,"Linux, Java, Computer Vision, NLP",Bachelor,17,Government,9/1/2024,10/31/2024,630,8.4,Predictive Systems
AI10321,Research Scientist,154588,USD,SE,CT,United States,S,United States,50,"SQL, Kubernetes, GCP, Statistics, PyTorch",PhD,8,Education,5/20/2024,6/30/2024,2031,9.8,Machine Intelligence Group
AI10338,AI Software Engineer,262898,USD,EX,CT,United States,M,United States,100,"Git, Computer Vision, Python, Kubernetes",Associate,15,Education,10/21/2024,11/28/2024,2122,8.5,TechCorp Inc
AI10358,Autonomous Systems Engineer,75944,USD,EN,FL,United States,M,United States,100,"NLP, Spark, Git, Deep Learning",Associate,0,Manufacturing,8/6/2024,10/9/2024,1084,5.7,AI Innovations
AI10365,Machine Learning Researcher,83296,USD,EN,CT,United States,S,United States,0,"Tableau, Deep Learning, SQL",PhD,0,Retail,9/30/2024,10/15/2024,810,6.3,Quantum Computing Inc
AI10397,AI Architect,265466,USD,EX,FT,United States,M,United States,0,"Docker, NLP, Data Visualization, Hadoop, Scala",Master,16,Finance,1/27/2024,3/9/2024,1979,6.1,Smart Analytics
AI10408,NLP Engineer,88316,USD,MI,FL,United States,M,Netherlands,0,"PyTorch, Scala, MLOps, TensorFlow, Data Visualization",Master,3,Energy,9/14/2024,11/14/2024,1928,8.1,Future Systems
AI10445,Machine Learning Researcher,158061,USD,SE,CT,United States,M,Singapore,0,"R, Linux, Mathematics, Git, MLOps",Master,5,Telecommunications,3/5/2025,4/11/2025,1418,8.9,Machine Intelligence Group
AI10476,Data Engineer,97795,USD,EN,FL,United States,L,United States,0,"Scala, SQL, Mathematics, R",PhD,1,Telecommunications,3/3/2025,5/6/2025,1906,5.6,Quantum Computing Inc
AI10628,NLP Engineer,118988,USD,MI,PT,United States,M,Norway,0,"Mathematics, Kubernetes, SQL",Bachelor,4,Media,12/12/2024,1/8/2025,1519,9.2,Cognitive Computing
AI10646,AI Software Engineer,81930,USD,EN,FT,United States,M,India,100,"TensorFlow, Python, GCP, Statistics, Deep Learning",Master,1,Healthcare,11/5/2024,12/15/2024,2207,8.7,DataVision Ltd
AI10657,AI Research Scientist,100642,USD,MI,FL,United States,S,United States,100,"Tableau, Python, Hadoop, TensorFlow",Bachelor,3,Automotive,3/9/2024,4/26/2024,2216,9.1,Machine Intelligence Group
AI10690,Principal Data Scientist,244234,USD,EX,FT,United States,S,United States,100,"Python, Kubernetes, NLP, Computer Vision",Bachelor,17,Consulting,11/27/2024,12/28/2024,2331,9.3,Predictive Systems
AI10703,Data Engineer,110564,USD,MI,FL,United States,M,United States,100,"Linux, Computer Vision, Docker",PhD,4,Education,10/10/2024,12/9/2024,1881,5.1,AI Innovations
AI10725,Computer Vision Engineer,93219,USD,EN,CT,United States,M,United States,0,"Statistics, TensorFlow, Kubernetes, Hadoop",Bachelor,1,Real Estate,2/28/2025,5/3/2025,2113,9.1,Cognitive Computing
AI10741,Autonomous Systems Engineer,264244,USD,EX,FT,United States,M,United States,100,"SQL, Spark, Linux, AWS",Master,13,Retail,10/30/2024,1/4/2025,2400,6,Advanced Robotics
AI10758,Machine Learning Engineer,145701,USD,SE,FL,United States,M,United States,50,"Kubernetes, R, GCP",Bachelor,8,Government,6/17/2024,7/18/2024,809,7.8,Cognitive Computing
AI10781,NLP Engineer,176405,USD,SE,FT,United States,L,United States,100,"MLOps, Linux, Python",Bachelor,6,Media,6/26/2024,8/30/2024,1671,8.6,Autonomous Tech
AI10816,Data Scientist,221771,USD,EX,PT,United States,L,Australia,0,"Statistics, PyTorch, Scala",Master,11,Manufacturing,11/26/2024,1/19/2025,1218,8.8,Future Systems
AI10857,AI Research Scientist,174490,USD,SE,FT,United States,M,United States,100,"Scala, Python, NLP, Kubernetes",PhD,5,Media,5/17/2024,6/23/2024,2339,7.9,Neural Networks Co
AI10876,Data Analyst,119614,USD,SE,CT,United States,S,United States,0,"Git, Kubernetes, Python, Deep Learning",Master,8,Real Estate,1/6/2025,2/9/2025,893,7.8,AI Innovations
AI10889,AI Specialist,198051,USD,SE,FL,United States,L,United States,0,"Kubernetes, SQL, Mathematics",Master,6,Retail,2/17/2024,4/15/2024,1233,6.4,TechCorp Inc
AI10891,ML Ops Engineer,81597,USD,EN,CT,United States,L,United States,50,"Computer Vision, Git, Hadoop",Associate,0,Energy,2/17/2024,4/27/2024,2213,9.3,DataVision Ltd
AI10978,AI Architect,112398,USD,MI,FT,United States,S,Singapore,50,"Azure, R, Deep Learning, GCP, Spark",PhD,3,Real Estate,3/21/2024,5/27/2024,1019,8.9,AI Innovations
AI10989,Machine Learning Researcher,94981,USD,MI,FL,United States,S,United States,50,"Tableau, Statistics, Python",Associate,4,Real Estate,3/14/2024,4/18/2024,1713,9,Digital Transformation LLC
AI11043,Machine Learning Researcher,160127,USD,EX,FL,United States,M,United States,50,"Linux, Python, MLOps, AWS, Azure",Master,10,Real Estate,4/6/2025,5/15/2025,2477,6.4,Quantum Computing Inc
AI11045,Head of AI,245667,USD,EX,CT,United States,L,United States,100,"Deep Learning, Data Visualization, Scala, Linux",Master,10,Telecommunications,8/26/2024,11/2/2024,985,5.4,DeepTech Ventures
AI11087,Data Engineer,135101,USD,MI,FL,United States,L,United States,0,"Linux, PyTorch, Tableau, NLP, Java",Master,3,Education,6/16/2024,7/19/2024,1690,5.3,DataVision Ltd
AI11089,Deep Learning Engineer,145208,USD,SE,FL,United States,L,United States,100,"SQL, Docker, PyTorch, MLOps",PhD,9,Consulting,10/4/2024,11/13/2024,692,5.2,Machine Intelligence Group
AI11097,ML Ops Engineer,88443,USD,MI,FL,United States,S,United States,100,"MLOps, PyTorch, NLP, Kubernetes, Statistics",Bachelor,3,Retail,4/2/2024,5/8/2024,540,9.2,Predictive Systems
AI11098,Robotics Engineer,87725,USD,EN,FL,United States,L,United States,100,"AWS, SQL, Kubernetes, PyTorch",Bachelor,0,Telecommunications,5/31/2024,7/5/2024,960,9.5,Smart Analytics
AI11145,ML Ops Engineer,60728,USD,EN,FL,United States,M,United States,50,"Tableau, Scala, Kubernetes",Master,1,Media,12/2/2024,12/25/2024,565,9.5,DataVision Ltd
AI11146,Principal Data Scientist,134914,USD,SE,FL,United States,S,United States,50,"SQL, Data Visualization, Python",Associate,6,Real Estate,2/14/2024,3/9/2024,1531,9.2,Predictive Systems
AI11221,AI Specialist,125079,USD,SE,CT,United States,S,United States,0,"SQL, Azure, Hadoop, R, Scala",PhD,5,Education,8/23/2024,9/20/2024,683,7.4,Predictive Systems
AI11222,Robotics Engineer,122187,USD,SE,PT,United States,S,United States,0,"Python, MLOps, TensorFlow, Deep Learning, R",Master,7,Media,1/24/2024,2/11/2024,1318,6.1,AI Innovations
AI11229,Autonomous Systems Engineer,104690,USD,MI,CT,United States,S,United States,50,"Python, PyTorch, Computer Vision, Java, TensorFlow",Master,3,Government,1/6/2024,2/19/2024,707,7.7,AI Innovations
AI11234,Machine Learning Researcher,200293,USD,EX,FT,United States,L,United States,50,"Python, TensorFlow, SQL",Master,19,Gaming,9/1/2024,11/1/2024,1427,6.2,Predictive Systems
AI11266,Robotics Engineer,119820,USD,MI,FL,United States,L,United States,0,"MLOps, Python, Git",Master,2,Media,10/27/2024,1/8/2025,1473,5.5,DataVision Ltd
AI11292,Data Analyst,344471,USD,EX,CT,United States,L,United States,50,"AWS, Hadoop, Git, SQL",Bachelor,15,Retail,9/10/2024,9/25/2024,823,8.1,Autonomous Tech
AI11303,Head of AI,118958,USD,MI,PT,United States,L,United States,100,"TensorFlow, MLOps, Python, Git",Bachelor,2,Finance,1/1/2024,2/10/2024,1078,9.4,Algorithmic Solutions
AI11306,Autonomous Systems Engineer,157579,USD,SE,FL,United States,S,United States,100,"NLP, Linux, Azure, Git, AWS",PhD,6,Government,12/18/2024,2/12/2025,1858,7.6,Neural Networks Co
AI11341,Data Analyst,199538,USD,EX,CT,United States,S,Australia,0,"NLP, SQL, Linux",Bachelor,19,Healthcare,9/15/2024,11/7/2024,1344,9.7,DeepTech Ventures
AI11348,AI Architect,223318,USD,EX,CT,United States,L,Canada,50,"Java, Scala, Deep Learning",Bachelor,15,Consulting,3/16/2024,4/19/2024,522,6,Neural Networks Co
AI11361,Data Analyst,81095,USD,EN,FT,United States,M,Sweden,50,"Statistics, Python, TensorFlow, Scala, MLOps",Bachelor,0,Technology,4/6/2025,5/21/2025,846,5.4,AI Innovations
AI11365,Data Analyst,190915,USD,EX,FL,United States,S,United States,100,"Scala, SQL, MLOps, Docker, Azure",Master,16,Education,3/4/2024,3/22/2024,669,9.5,DeepTech Ventures
AI11449,Deep Learning Engineer,60631,USD,EN,FT,United States,M,France,50,"R, NLP, Linux",Associate,0,Finance,9/2/2024,10/30/2024,2310,9.7,Autonomous Tech
AI11450,Data Scientist,125056,USD,MI,PT,United States,M,United States,50,"Docker, TensorFlow, Tableau",Associate,2,Finance,5/4/2024,6/2/2024,1278,7.1,Advanced Robotics
AI11451,Data Analyst,71367,USD,EN,FT,United States,M,United States,50,"AWS, PyTorch, NLP, Linux, Mathematics",PhD,0,Education,2/13/2024,3/18/2024,1655,9.7,Algorithmic Solutions
AI11469,Data Engineer,91037,USD,EN,FT,United States,M,United States,50,"Python, Azure, R",Bachelor,1,Education,6/21/2024,8/29/2024,1699,8.2,Autonomous Tech
AI11471,Data Analyst,71276,USD,EN,PT,United States,M,United States,0,"Azure, Docker, Statistics, Deep Learning, SQL",Associate,1,Telecommunications,6/4/2024,7/16/2024,1769,9.1,Algorithmic Solutions
AI11487,Data Scientist,87074,USD,MI,FT,United States,S,Australia,0,"Computer Vision, Tableau, Python, MLOps, Statistics",Master,4,Energy,11/9/2024,1/18/2025,753,5.7,Autonomous Tech
AI11503,NLP Engineer,82499,USD,EN,FL,United States,M,United States,100,"Java, Tableau, Scala, Azure",Master,1,Automotive,2/9/2025,3/21/2025,1424,6.6,Quantum Computing Inc
AI11506,Data Scientist,119155,USD,MI,CT,United States,M,Switzerland,0,"Linux, SQL, Data Visualization, Docker, Python",Master,4,Consulting,3/8/2024,4/21/2024,1486,6.1,Algorithmic Solutions
AI11541,ML Ops Engineer,252091,USD,EX,FL,United States,M,United States,0,"PyTorch, Python, Linux, Spark",Master,11,Retail,4/25/2024,7/1/2024,2029,9.5,Predictive Systems
AI11626,Computer Vision Engineer,319984,USD,EX,PT,United States,L,United States,0,"Java, R, NLP",PhD,17,Automotive,7/17/2024,9/14/2024,1663,9,Autonomous Tech
AI11632,AI Architect,79223,USD,EN,PT,United States,S,Singapore,0,"TensorFlow, Tableau, Git",Associate,1,Energy,3/14/2024,4/25/2024,2426,9.7,AI Innovations
AI11664,AI Software Engineer,115494,USD,SE,FL,United States,S,Netherlands,50,"Scala, Java, AWS, Data Visualization, Mathematics",Associate,9,Government,2/20/2024,5/2/2024,1665,6.4,Autonomous Tech
AI11667,Computer Vision Engineer,79910,USD,EN,PT,United States,M,United States,50,"Docker, Scala, Statistics",PhD,1,Technology,4/28/2024,5/23/2024,1004,6,TechCorp Inc
AI11707,Data Engineer,189050,USD,SE,CT,United States,L,United States,100,"Scala, TensorFlow, Linux, Azure, Mathematics",Associate,6,Manufacturing,4/19/2024,6/7/2024,1427,7.7,Autonomous Tech
AI11718,AI Product Manager,108308,USD,EN,PT,United States,L,United Kingdom,100,"Python, Docker, MLOps, TensorFlow",Bachelor,1,Manufacturing,4/5/2024,6/3/2024,2250,7,Machine Intelligence Group
AI11719,ML Ops Engineer,59600,USD,EN,CT,United States,S,United States,0,"PyTorch, Statistics, Python",PhD,0,Retail,9/8/2024,9/26/2024,2215,5.1,Predictive Systems
AI11755,AI Software Engineer,110574,USD,MI,CT,United States,M,United States,50,"Docker, R, Computer Vision",Bachelor,2,Manufacturing,12/25/2024,2/1/2025,2059,8,TechCorp Inc
AI11768,Data Engineer,75816,USD,EN,CT,United States,L,United States,100,"Git, Hadoop, Linux",Associate,1,Technology,2/13/2024,4/8/2024,674,7.1,DataVision Ltd
AI11794,Deep Learning Engineer,141751,USD,SE,PT,United States,S,United States,100,"GCP, Data Visualization, Hadoop, Mathematics",Associate,9,Transportation,4/16/2025,6/5/2025,1842,8.1,Cognitive Computing
AI11799,AI Consultant,187729,USD,SE,CT,United States,L,United States,100,"NLP, Mathematics, Data Visualization, Azure",Bachelor,6,Automotive,4/22/2025,6/9/2025,1353,5.4,Quantum Computing Inc
AI11807,Research Scientist,257606,USD,EX,FT,United States,L,United States,0,"AWS, R, MLOps, Mathematics",Master,11,Media,4/8/2025,6/10/2025,1622,6.8,Autonomous Tech
AI11815,AI Research Scientist,115814,USD,MI,FT,United States,M,Ireland,0,"Spark, Hadoop, Kubernetes, PyTorch",Associate,3,Gaming,1/30/2025,2/19/2025,1968,8,Cognitive Computing
AI11858,Data Engineer,172008,USD,SE,FT,United States,L,Denmark,0,"Docker, Git, Hadoop, MLOps",Associate,5,Government,2/12/2025,3/29/2025,1310,6.8,Algorithmic Solutions
AI11864,Head of AI,120666,USD,SE,CT,United States,M,United States,0,"TensorFlow, R, Spark, SQL, Kubernetes",PhD,6,Education,2/6/2025,3/24/2025,520,5.4,Neural Networks Co
AI11904,Head of AI,107214,USD,MI,FL,United States,L,United States,100,"Hadoop, Python, Docker, Java",Master,4,Education,1/4/2025,2/10/2025,2061,5.3,Autonomous Tech
